Park	Transect	Day	Month	Year	ActualDate	BiMonth	TimeStart	TimeEnd	Thomsons	Impala	Zebra	Gnu	Topi	Warthog	Hartebeast	Grants	Buffalo	Hippo	Giraffe	Ostrich	Eland	Elephant	Oribi	Reedbuck	Waterbuck	Baboons	Bushbuck	Other	Comments	TotalPrey	AvgPrey	Distance
N	WHIGH	1	1	2002	01-Jan-02	1	 		43	0	80	0	3	 	0	 		 		 		 		 		 		0	 	126	189.971581	4
N	WHIGH	15	1	2002	15-Jan-02	2	 		0	0	0	0	1	 	0	 		 		 		 		 		 		0	 	1	189.971581	4
N	WHIGH	1	2	2002	01-Feb-02	1	 		0	0	0	0	1	 	0	 		 		 		 		 		 		7	 	8	189.971581	4
N	WHIGH	15	2	2002	15-Feb-02	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	3	2002	01-Mar-02	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	15	3	2002	15-Mar-02	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	4	2002	01-Apr-02	1	 		46	0	0	0	1	 	0	 		 		 		 		 		 		26	 	73	189.971581	4
N	WHIGH	15	4	2002	15-Apr-02	2	 		66	0	0	0	0	 	0	 		 		 		 		 		 		0	 	66	189.971581	4
N	WHIGH	1	5	2002	01-May-02	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	15	5	2002	15-May-02	2	 		6	0	0	0	0	 	2	 		 		 		 		 		 		0	 	8	189.971581	4
N	WHIGH	1	6	2002	01-Jun-02	1	 		0	0	0	0	2	 	0	 		 		 		 		 		 		0	 	2	189.971581	4
N	WHIGH	15	6	2002	15-Jun-02	2	 		0	0	13	0	0	 	0	 		 		 		 		 		 		0	 	13	189.971581	4
N	WHIGH	1	7	2002	01-Jul-02	1	 		57	0	20	0	4	 	9	 		 		 		 		 		 		7	 	97	189.971581	4
N	WHIGH	15	7	2002	15-Jul-02	2	 		47	0	19	131	0	 	2	 		 		 		 		 		 		0	 	199	189.971581	4
N	WHIGH	1	8	2002	01-Aug-02	1	 		20	0	0	0	4	 	0	 		 		 		 		 		 		1	 	25	189.971581	4
N	WHIGH	15	8	2002	15-Aug-02	2	 		3	0	0	0	0	 	0	 		 		 		 		 		 		5	 	8	189.971581	4
N	WHIGH	1	9	2002	01-Sep-02	1	 		41	0	0	2	12	 	0	 		 		 		 		 		 		8	 	63	189.971581	4
N	WHIGH	15	9	2002	15-Sep-02	2	 		1	0	4	0	7	 	0	 		 		 		 		 		 		0	 	12	189.971581	4
N	WHIGH	1	10	2002	01-Oct-02	1	 		7	0	0	0	1	 	0	 		 		 		 		 		 		1	 	9	189.971581	4
N	WHIGH	16	10	2002	16-Oct-02	2	 		4	0	7	0	0	 	0	 		 		 		 		 		 		0	 	11	189.971581	4
N	WHIGH	1	11	2002	01-Nov-02	1	 		29	0	16	108	0	 	0	 		 		 		 		 		 		4	 	157	189.971581	4
N	WHIGH	15	11	2002	15-Nov-02	2	 		191	0	0	0	2	 	0	 		 		 		 		 		 		5	 	198	189.971581	4
N	WHIGH	1	12	2002	01-Dec-02	1	 		17	0	0	0	1	 	0	 		 		 		 		 		 		0	 	18	189.971581	4
N	WHIGH	15	12	2002	15-Dec-02	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	1	2003	01-Jan-03	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	15	1	2003	15-Jan-03	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	2	2003	01-Feb-03	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	15	2	2003	15-Feb-03	2	 		10	0	0	0	0	 	0	 		 		 		 		 		 		4	 	14	189.971581	4
N	WHIGH	1	3	2003	01-Mar-03	1	 		10	0	0	0	0	 	0	 		 		 		 		 		 		4	 	14	189.971581	4
N	WHIGH	15	3	2003	15-Mar-03	2	 		8	0	13	0	0	 	0	 		 		 		 		 		 		3	 	24	189.971581	4
N	WHIGH	1	4	2003	01-Apr-03	1	 		0	0	0	0	1	 	0	 		 		 		 		 		 		0	 	1	189.971581	4
N	WHIGH	15	4	2003	15-Apr-03	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		3	 	3	189.971581	4
N	WHIGH	1	5	2003	01-May-03	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	15	5	2003	15-May-03	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	6	2003	01-Jun-03	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	6	2003	16-Jun-03	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	7	2003	01-Jul-03	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	15	7	2003	15-Jul-03	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	8	2003	01-Aug-03	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	15	8	2003	15-Aug-03	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	9	2003	01-Sep-03	1	 		0	0	37	503	9	 	0	 		 		 		 		 		 		0	 	549	189.971581	4
N	WHIGH	15	9	2003	15-Sep-03	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	10	2003	01-Oct-03	1	 		6	0	46	138	0	 	0	 		 		 		 		 		 		8	 	198	189.971581	4
N	WHIGH	15	10	2003	15-Oct-03	2	 		0	0	38	30	0	 	0	 		 		 		 		 		 		0	 	68	189.971581	4
N	WHIGH	1	11	2003	01-Nov-03	1	 		0	0	67	513	32	 	0	 		 		 		 		 		 		0	 	612	189.971581	4
N	WHIGH	15	11	2003	15-Nov-03	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		3	 	3	189.971581	4
N	WHIGH	1	12	2003	01-Dec-03	1	 		2	0	6	0	18	 	0	 		 		 		 		 		 		7	 	33	189.971581	4
N	WHIGH	16	12	2003	16-Dec-03	2	 		2	0	6	0	18	 	0	 		 		 		 		 		 		7	 	33	189.971581	4
N	WHIGH	1	1	2004	01-Jan-04	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	1	2004	16-Jan-04	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	2	2004	01-Feb-04	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		1	 	1	189.971581	4
N	WHIGH	15	2	2004	15-Feb-04	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		6	 	6	189.971581	4
N	WHIGH	1	3	2004	01-Mar-04	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	3	2004	16-Mar-04	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	4	2004	01-Apr-04	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	4	2004	16-Apr-04	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		3	 	3	189.971581	4
N	WHIGH	1	5	2004	01-May-04	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	5	2004	16-May-04	2	 		0	0	0	0	1	 	3	 		 		 		 		 		 		0	 	4	189.971581	4
N	WHIGH	1	6	2004	01-Jun-04	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	7	2004	01-Jul-04	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	7	2004	16-Jul-04	2	 		0	0	27	125	0	 	0	 		 		 		 		 		 		1	 	153	189.971581	4
N	WHIGH	1	8	2004	01-Aug-04	1	 		0	0	3	0	0	 	0	 		 		 		 		 		 		5	 	8	189.971581	4
N	WHIGH	16	8	2004	16-Aug-04	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	9	2004	01-Sep-04	1	 		0	0	314	21	4	 	0	 		 		 		 		 		 		0	 	339	189.971581	4
N	WHIGH	16	9	2004	16-Sep-04	2	 		0	0	314	21	4	 	0	 		 		 		 		 		 		0	 	339	189.971581	4
N	WHIGH	1	10	2004	01-Oct-04	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		3	 	3	189.971581	4
N	WHIGH	16	10	2004	16-Oct-04	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	11	2004	01-Nov-04	1	 		0	0	1	177	0	 	0	 		 		 		 		 		 		0	 	178	189.971581	4
N	WHIGH	16	11	2004	16-Nov-04	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	12	2004	01-Dec-04	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	12	2004	16-Dec-04	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	1	2005	01-Jan-05	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	1	2005	16-Jan-05	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	2	2005	01-Feb-05	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	15	2	2005	15-Feb-05	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	3	2005	01-Mar-05	1	 		0	0	0	0	4	 	0	 		 		 		 		 		 		0	 	4	189.971581	4
N	WHIGH	16	3	2005	16-Mar-05	2	 		0	0	0	0	1	 	0	 		 		 		 		 		 		0	 	1	189.971581	4
N	WHIGH	1	4	2005	01-Apr-05	1	 		81	0	0	0	10	 	0	 		 		 		 		 		 		9	 	100	189.971581	4
N	WHIGH	16	4	2005	16-Apr-05	2	 		45	0	0	0	3	 	0	 		 		 		 		 		 		150	 	198	189.971581	4
N	WHIGH	1	5	2005	01-May-05	1	 		12	0	0	0	1	 	0	 		 		 		 		 		 		22	 	35	189.971581	4
N	WHIGH	16	5	2005	16-May-05	2	 		1	0	0	0	5	 	20	 		 		 		 		 		 		4	 	30	189.971581	4
N	WHIGH	1	6	2005	01-Jun-05	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	6	2005	16-Jun-05	2	 		0	0	0	0	0	 	11	 		 		 		 		 		 		0	 	11	189.971581	4
N	WHIGH	1	7	2005	01-Jul-05	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		1	 	1	189.971581	4
N	WHIGH	30	7	2005	30-Jul-05	2	810	826	1	0	0	28	0	0	5	1	0	 	0	0	0	0	 		0	 		1	 	36	189.971581	4
N	WHIGH	15	8	2005	15-Aug-05	1	802	818	2	0	0	0	0	0	6	0	0	 	0	0	0	0	 		0	 		0	 	8	189.971581	4
N	WHIGH	2	9	2005	02-Sep-05	1	837	849	4	0	1	54	0	0	0	2	0	 	0	0	0	0	 		0	 		2	 	63	189.971581	4
N	WHIGH	16	9	2005	16-Sep-05	2	741	754	29	0	0	4	0	0	0	0	0	 	0	0	0	0	 		0	 		0	 	33	189.971581	4
N	WHIGH	15	10	2005	15-Oct-05	1	 		0	0	2	4	0	0	0	0	0	 	0	2	0	10	 		0	 		12	 	30	189.971581	4
N	WHIGH	29	10	2005	29-Oct-05	2	745	757	29	0	19	0	24	0	0	15	0	 	0	1	0	0	 		0	 		16	 	104	189.971581	4
N	WHIGH	14	11	2005	14-Nov-05	1	802	814	16	1	0	0	40	0	0	13	0	 	0	0	0	0	 		0	 		13	 	83	189.971581	4
N	WHIGH	1	12	2005	01-Dec-05	1	823	832	23	0	0	0	8	2	0	8	0	 	0	0	0	0	 		0	 		10	 	51	189.971581	4
N	WHIGH	16	12	2005	16-Dec-05	2	836	854	5	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	 		0	 	5	189.971581	4
N	WHIGH	30	12	2005	30-Dec-05	2	821	830	4	0	6	0	18	0	0	4	0	 	0	0	0	0	 		0	 		4	 	36	189.971581	4
N	WHIGH	1	1	2006	01-Jan-06	1	 		17	0	12	2	7	 	0	 		 		 		 		 		 		0	 	38	189.971581	4
N	WHIGH	19	1	2006	19-Jan-06	1	817	827	17	0	12	2	7	2	0	3	0	 	0	0	0	0	 		0	 		5	 	48	189.971581	4
N	WHIGH	31	1	2006	31-Jan-06	2	824	834	64	2	0	0	11	0	0	9	0	 	0	0	0	0	 		0	 		9	 	95	189.971581	4
N	WHIGH	16	2	2006	16-Feb-06	1	810	818	66	0	3	0	1	0	0	0	0	 	0	0	0	0	 		0	 		0	 	70	189.971581	4
N	WHIGH	27	2	2006	27-Feb-06	2	823	829	20	0	0	0	9	0	0	8	0	 	0	0	0	0	 		0	 		8	 	45	189.971581	4
N	WHIGH	16	3	2006	16-Mar-06	2	851	858	48	5	0	0	3	0	0	0	0	 	0	0	0	0	 		0	 		0	 	56	189.971581	4
N	WHIGH	2	4	2006	02-Apr-06	1	806	825	3	0	0	0	17	0	0	3	4	 	0	0	0	0	 		0	 		7	 	34	189.971581	4
N	WHIGH	17	4	2006	17-Apr-06	2	748	800	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	 		0	 	0	189.971581	4
N	WHIGH	1	5	2006	01-May-06	1	807	816	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	 		0	 	0	189.971581	4
N	WHIGH	15	5	2006	15-May-06	2	808	818	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	 		0	 	0	189.971581	4
N	WHIGH	1	6	2006	01-Jun-06	1	851	912	0	0	0	0	0	0	0	0	0	 	0	0	1	0	 		0	 		1	 	2	189.971581	4
N	WHIGH	18	6	2006	18-Jun-06	2	 		0	0	0	0	0	0	0	0	0	 	0	8	0	0	 		0	 		8	 	16	189.971581	4
N	WHIGH	2	7	2006	02-Jul-06	1	817	834	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	 		0	 	0	189.971581	4
N	WHIGH	4	8	2006	04-Aug-06	1	831	845	1	0	9	93	0	0	0	5	0	 	0	0	0	0	 		0	 		5	 	113	189.971581	4
N	WHIGH	14	8	2006	14-Aug-06	1	814	824	3	0	0	0	0	0	5	1	0	 	0	0	0	0	 		0	 		1	 	10	189.971581	4
N	WHIGH	28	8	2006	28-Aug-06	2	806	825	0	0	1	0	0	0	0	0	0	 	0	0	0	0	 		0	 		0	 	1	189.971581	4
N	WHIGH	17	9	2006	17-Sep-06	2	 		0	0	0	0	0	2	0	1	0	 	0	0	0	0	 		0	 		3	 	6	189.971581	4
N	WHIGH	6	10	2006	06-Oct-06	1	 		7	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	 		0	 	7	189.971581	4
N	WHIGH	21	10	2006	21-Oct-06	2	 		0	0	2	0	0	0	0	0	0	 	0	0	0	0	 		0	 		0	 	2	189.971581	4
N	WHIGH	1	11	2006	01-Nov-06	1	 		1	0	137	108	9	0	0	0	0	 	0	0	0	0	 		0	 		0	 	255	189.971581	4
N	WHIGH	17	11	2006	17-Nov-06	2	 		15	0	6	0	0	0	0	4	0	 	0	0	0	0	 		0	 		4	 	29	189.971581	4
N	WHIGH	1	12	2006	01-Dec-06	1	 		20	0	0	0	0	0	0	0	0	 	2	0	0	0	 		0	 		2	 	24	189.971581	4
N	WHIGH	19	1	2007	19-Jan-07	2	750	757	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	 		0	 	0	189.971581	4
N	WHIGH	24	1	2007	24-Jan-07	2	812	821	0	0	0	0	0	0	8	0	0	 	0	0	0	0	 		0	0	 	0	 	8	189.971581	4
N	WHIGH	25	2	2007	25-Feb-07	2	743	751	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	 		0	 	0	189.971581	4
N	WHIGH	25	2	2007	25-Feb-07	2	822	832	0	0	0	0	1	0	19	3	0	 	0	0	0	0	 		0	0	 	3	 	26	189.971581	4
N	WHIGH	11	3	2007	11-Mar-07	1	808	818	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	 		0	 	0	189.971581	4
N	WHIGH	26	3	2007	26-Mar-07	2	826	837	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	0	189.971581	4
N	WHIGH	1	4	2007	01-Apr-07	1	743	754	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	 		0	 	0	189.971581	4
N	WHIGH	15	4	2007	15-Apr-07	1	 		0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	0	189.971581	4
N	WHIGH	15	4	2007	15-Apr-07	2	758	805	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	 		0	 	0	189.971581	4
N	WHIGH	26	4	2007	26-Apr-07	2	822	834	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	0	189.971581	4
N	WHIGH	3	5	2007	03-May-07	1	843	854	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	 		0	 	0	189.971581	4
N	WHIGH	29	5	2007	29-May-07	2	 		9	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	 		0	 	9	189.971581	4
N	WHIGH	19	6	2007	19-Jun-07	2	 		0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	 		0	 	0	189.971581	4
N	WHIGH	5	7	2007	05-Jul-07	1	 		0	0	0	0	0	0	1	0	0	 	0	0	0	9	 		0	 		9	 	19	189.971581	4
N	WHIGH	15	7	2007	15-Jul-07	1	906	922	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	 		0	 	0	189.971581	4
N	WHIGH	30	7	2007	30-Jul-07	2	839	853	0	0	0	0	0	1	0	0	0	 	0	0	0	0	 		0	 		1	 	2	189.971581	4
N	WHIGH	19	8	2007	19-Aug-07	1	833	841	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	 		0	 	0	189.971581	4
N	WHIGH	30	8	2007	30-Aug-07	2	757	806	0	0	0	67	0	0	0	0	0	 	0	0	0	0	 		0	 		0	 	67	189.971581	4
N	WHIGH	15	9	2007	15-Sep-07	1	846	854	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	 		0	 	0	189.971581	4
N	WHIGH	26	9	2007	26-Sep-07	2	 		0	0	0	0	0	0	0	0	0	 	0	0	0	4	 		0	0	 	4	 	8	189.971581	4
N	WHIGH	12	10	2007	12-Oct-07	1	806	825	0	0	132	702	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	834	189.971581	4
N	WHIGH	31	10	2007	31-Oct-07	2	824	837	1	0	10	0	3	0	0	3	0	 	0	0	0	4	 		0	0	 	7	 	28	189.971581	4
N	WHIGH	14	11	2007	14-Nov-07	1	742	751	2	0	0	0	0	0	0	1	0	 	0	0	0	0	 		0	0	 	1	 	4	189.971581	4
N	WHIGH	10	12	2007	10-Dec-07	1	731	741	2	0	0	0	0	0	0	1	0	 	0	0	0	0	 		0	0	 	1	 	4	189.971581	4
N	WHIGH	26	12	2007	26-Dec-07	2	836	843	0	0	0	0	0	0	0	2	0	 	0	0	0	0	 		0	0	 	2	 	4	189.971581	4
N	WHIGH	15	1	2008	15-Jan-08	1	757	805	0	0	0	0	0	0	0	4	6	 	0	0	0	0	 		0	0	 	10	 	20	189.971581	4
N	WHIGH	28	1	2008	28-Jan-08	2	847	853	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	0	189.971581	4
N	WHIGH	29	2	2008	29-Feb-08	2	759	806	0	0	0	0	0	0	0	0	0	 	0	0	0	2	 		0	0	 	2	 	4	189.971581	4
N	WHIGH	13	4	2008	13-Apr-08	1	747	756	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	0	189.971581	4
N	WHIGH	24	4	2008	24-Apr-08	2	811	820	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	0	189.971581	4
N	WHIGH	7	5	2008	07-May-08	1	749	757	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	0	189.971581	4
N	WHIGH	20	5	2008	20-May-08	2	757	809	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	0	189.971581	4
N	WHIGH	7	6	2008	07-Jun-08	1	639	650	0	0	0	0	0	0	0	0	0	 	0	0	0	3	 		0	0	 	3	 	6	189.971581	4
N	WHIGH	25	6	2008	25-Jun-08	2	756	808	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	0	189.971581	4
N	WHIGH	14	7	2008	14-Jul-08	1	805	817	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	0	189.971581	4
N	WHIGH	1	8	2008	01-Aug-08	1	813	825	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	0	189.971581	4
N	WHIGH	17	8	2008	17-Aug-08	2	813	827	0	0	115	13	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	128	189.971581	4
N	WHIGH	1	9	2008	01-Sep-08	1	740	758	0	0	28	47	0	0	0	0	0	 	0	1	0	0	 		0	 		1	 	77	189.971581	4
N	WHIGH	22	9	2008	22-Sep-08	2	754	805	0	0	0	0	0	0	0	0	0	 	0	2	0	0	 		0	0	 	2	 	4	189.971581	4
N	WHIGH	7	10	2008	07-Oct-08	1	811	822	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	0	189.971581	4
N	WHIGH	19	10	2008	19-Oct-08	2	824	837	0	0	11	0	3	0	0	3	0	 	0	0	0	4	 		0	0	 	7	 	28	189.971581	4
N	WHIGH	3	11	2008	03-Nov-08	1	842	856	0	0	0	0	0	0	0	0	0	 	0	0	0	1	 		0	0	 	1	 	2	189.971581	4
N	WHIGH	2	12	2008	02-Dec-08	1	721	734	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	0	189.971581	4
N	WHIGH	23	12	2008	23-Dec-08	2	828	843	0	0	0	0	0	0	1	2	0	 	0	0	0	0	 		0	0	 	0	 	3	189.971581	4
N	WHIGH	9	1	2009	09-Jan-09	1	825	851	0	0	0	0	0	0	0	2	0	 	2	0	0	0	 		0	0	 	4	 	8	189.971581	4
N	WHIGH	30	1	2009	30-Jan-09	2	812	828	57	12	0	0	9	7	0	0	1	 	0	0	0	0	 		0	0	 	8	 	94	189.971581	4
N	WHIGH	6	2	2009	06-Feb-09	1	819	832	0	0	0	0	1	0	0	1	0	 	0	0	0	0	 		0	0	 	1	 	3	189.971581	4
N	WHIGH	20	2	2009	20-Feb-09	2	807	820	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	0	189.971581	4
N	WHIGH	27	6	2009	27-Jun-09	2	754	811	51	0	0	12	4	0	0	12	0	 	0	0	0	0	 		0	0	 	12	 	91	189.971581	4
N	WHIGH	9	7	2009	09-Jul-09	1	824	839	141	0	66	42	0	0	2	0	0	 	0	1	0	0	 		0	0	 	1	 	253	189.971581	4
N	WHIGH	28	7	2009	28-Jul-09	2	738	755	63	0	10	0	1	0	11	9	0	 	1	0	0	0	 		0	0	 	10	 	105	189.971581	4
N	WHIGH	1	8	2009	01-Aug-09	1	813	825	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	0	189.971581	4
N	WHIGH	17	8	2009	17-Aug-09	2	813	827	0	0	115	13	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	128	189.971581	4
N	WHIGH	3	9	2009	03-Sep-09	1	858	908	107	1	5	0	1	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	114	189.971581	4
N	WHIGH	28	9	2009	28-Sep-09	2	740	750	35	3	20	0	11	0	0	5	0	 	0	3	0	0	 		0	0	 	8	 	85	189.971581	4
N	WHIGH	19	10	2009	19-Oct-09	2	826	837	26	1	0	0	1	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	28	189.971581	4
N	WHIGH	7	11	2009	07-Nov-09	1	812	826	111	16	18	0	23	0	7	0	0	 	0	0	0	0	 		0	0	 	0	 	175	189.971581	4
N	WHIGH	28	11	2009	28-Nov-09	2	808	823	44	0	77	134	10	0	0	3	2	 	0	0	0	0	 		0	0	 	5	 	275	189.971581	4
N	WHIGH	11	12	2009	11-Dec-09	1	742	759	84	0	11	50	0	0	0	1	0	 	0	0	5	0	 		0	0	 	6	 	157	189.971581	4
N	WHIGH	27	12	2009	27-Dec-09	2	803	823	125	7	0	0	0	0	0	14	0	 	0	0	0	0	 		0	0	 	14	 	160	189.971581	4
N	WHIGH	13	1	2010	13-Jan-10	1	812	823	61	0	0	0	10	0	6	6	7	 	0	0	0	0	 		0	0	 	13	 	103	189.971581	4
N	WHIGH	24	1	2010	24-Jan-10	2	812	821	0	0	0	0	0	0	8	0	0	 	0	0	0	0	 		0	0	 	0	 	8	189.971581	4
N	WHIGH	13	2	2010	13-Feb-10	1	824	832	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	0	189.971581	4
N	WHIGH	25	2	2010	25-Feb-10	2	822	832	0	0	0	0	1	0	19	3	0	 	0	0	0	0	 		0	0	 	3	 	26	189.971581	4
N	WHIGH	26	3	2010	26-Mar-10	2	826	837	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	0	189.971581	4
N	WHIGH	11	4	2010	11-Apr-10	1	814	823	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	0	189.971581	4
N	WHIGH	26	4	2010	26-Apr-10	2	822	834	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	0	189.971581	4
N	WHIGH	15	5	2010	15-May-10	1	758	807	0	0	0	0	0	0	0	0	0	 	0	4	0	0	 		0	0	 	4	 	8	189.971581	4
N	WHIGH	27	5	2010	27-May-10	2	816	824	612	58	0	0	72	0	31	27	0	 	0	0	0	0	 		0	0	 	27	 	827	189.971581	4
N	WHIGH	11	6	2010	11-Jun-10	1	816	827	0	0	39	0	24	0	0	2	0	 	0	1	0	0	 		0	0	 	3	 	69	189.971581	4
N	WHIGH	13	6	2010	13-Jun-10	1	828	837	0	0	0	0	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	0	189.971581	4
N	WHIGH	24	6	2010	24-Jun-10	2	817	826	0	0	0	1	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	1	189.971581	4
N	WHIGH	30	7	2010	30-Jul-10	2	755	813	1	0	5	489	0	0	0	0	0	 	0	0	0	0	 		0	0	 	0	 	495	189.971581	4
N	WHIGH	12	8	2010	12-Aug-10	1	821	830	0	0	0	31	0	0	0	3	0	 	0	0	0	0	 		0	0	 	3	 	37	189.971581	4
N	WHIGH	28	8	2010	28-Aug-10	2	805	825	3	1	79	220	13	1	0	1	4	 	0	0	0	0	 		0	0	 	6	 	328	189.971581	4
N	WHIGH	11	9	2010	11-Sep-10	1	822	834	1	0	29	75	34	0	0	3	0	 	0	0	0	0	 		0	0	 	3	 	145	189.971581	4
